time	session	index	type_	stimulus	class_	response	correct	rt	reward	punish	data_file
2018-06-07 12:39:23.296230	1	79	normal	/home/bird/opdat/B1041/stimuli/S1_1_18.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-07 12:55:35.153179	1	80	normal	/home/bird/opdat/B1041/stimuli/L1_1024_3.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-07 13:29:52.689245	1	81	normal	/home/bird/opdat/B1041/stimuli/O1_1024_17.wav	R	R	True	3.292935	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-07 19:47:31.129078	1	82	normal	/home/bird/opdat/B1041/stimuli/S2_1024_1.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-07 20:25:38.342489	1	83	normal	/home/bird/opdat/B1041/stimuli/O2_1024_17.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-07 20:42:01.443244	1	84	normal	/home/bird/opdat/B1041/stimuli/O2_1024_12.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-07 21:05:38.398995	1	85	normal	/home/bird/opdat/B1041/stimuli/L2_1024_19.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-07 21:08:33.894573	1	86	normal	/home/bird/opdat/B1041/stimuli/L1_1024_4.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-07 21:36:56.981355	1	87	normal	/home/bird/opdat/B1041/stimuli/L1_1024_9.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 09:22:34.176308	1	89	normal	/home/bird/opdat/B1041/stimuli/OM_1_16.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 09:26:06.453336	1	90	normal	/home/bird/opdat/B1041/stimuli/S1_1024_13.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 09:43:55.583660	1	91	normal	/home/bird/opdat/B1041/stimuli/L2_1024_3.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 09:47:49.701724	1	92	normal	/home/bird/opdat/B1041/stimuli/O2_1024_18.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 10:10:24.334948	1	93	normal	/home/bird/opdat/B1041/stimuli/L1_1024_8.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 10:18:52.605071	1	94	normal	/home/bird/opdat/B1041/stimuli/S2_1024_14.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 10:30:39.861724	1	95	normal	/home/bird/opdat/B1041/stimuli/OF_1024_3.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 10:49:24.440428	1	96	normal	/home/bird/opdat/B1041/stimuli/OF_1_2.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 10:58:58.760570	1	97	normal	/home/bird/opdat/B1041/stimuli/L2_1_20.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 11:02:15.954577	1	98	normal	/home/bird/opdat/B1041/stimuli/OM_1024_15.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 11:20:18.467510	1	99	normal	/home/bird/opdat/B1041/stimuli/L1_1_16.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 12:03:22.761826	2	0	normal	/home/bird/opdat/B1041/stimuli/F1_1_20.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 12:07:24.628645	2	1	normal	/home/bird/opdat/B1041/stimuli/HM_1_9.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 12:10:10.412467	2	2	normal	/home/bird/opdat/B1041/stimuli/S1_1_15.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 12:26:05.940967	2	3	normal	/home/bird/opdat/B1041/stimuli/L2_1024_8.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 12:27:03.633912	2	4	normal	/home/bird/opdat/B1041/stimuli/S1_1_8.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 12:46:21.554048	2	5	normal	/home/bird/opdat/B1041/stimuli/OF_1_13.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 12:47:31.964345	2	6	normal	/home/bird/opdat/B1041/stimuli/OF_1024_11.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 12:58:22.149286	2	7	normal	/home/bird/opdat/B1041/stimuli/OM_1_8.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 13:22:46.464000	2	8	normal	/home/bird/opdat/B1041/stimuli/O2_1_2.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 20:20:43.800834	2	9	normal	/home/bird/opdat/B1041/stimuli/O2_1_12.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 20:33:17.523538	2	10	normal	/home/bird/opdat/B1041/stimuli/F1_1024_16.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 20:33:31.474943	2	11	normal	/home/bird/opdat/B1041/stimuli/O2_1024_9.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-08 20:49:44.570739	2	12	normal	/home/bird/opdat/B1041/stimuli/MF_1024_8.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 09:09:55.993810	2	14	normal	/home/bird/opdat/B1041/stimuli/O1_1_6.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 09:21:53.498409	2	15	normal	/home/bird/opdat/B1041/stimuli/O1_1024_9.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 09:37:36.981051	2	16	normal	/home/bird/opdat/B1041/stimuli/HM_1_11.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 09:42:25.565550	2	17	normal	/home/bird/opdat/B1041/stimuli/OF_1_19.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 09:54:28.312934	2	18	normal	/home/bird/opdat/B1041/stimuli/F1_1_9.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 09:55:18.437920	2	19	normal	/home/bird/opdat/B1041/stimuli/F2_1024_5.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 10:13:22.396542	2	20	normal	/home/bird/opdat/B1041/stimuli/OM_1_2.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 10:22:06.585530	2	21	normal	/home/bird/opdat/B1041/stimuli/S1_1_15.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 10:43:47.127496	2	22	normal	/home/bird/opdat/B1041/stimuli/O2_1_13.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 10:45:14.906902	2	23	normal	/home/bird/opdat/B1041/stimuli/S2_1024_20.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 10:45:33.267200	2	24	normal	/home/bird/opdat/B1041/stimuli/O1_1_6.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 11:03:30.231245	2	25	normal	/home/bird/opdat/B1041/stimuli/OM_1_20.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 11:12:32.284038	2	26	normal	/home/bird/opdat/B1041/stimuli/S2_1024_12.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 11:21:35.390976	2	27	normal	/home/bird/opdat/B1041/stimuli/O2_1_13.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 11:28:03.609490	2	28	normal	/home/bird/opdat/B1041/stimuli/L2_1_6.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 11:54:36.269910	2	29	normal	/home/bird/opdat/B1041/stimuli/L2_1_6.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 12:08:30.420215	2	30	normal	/home/bird/opdat/B1041/stimuli/HM_1_20.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 12:09:51.849400	2	31	normal	/home/bird/opdat/B1041/stimuli/F1_1024_13.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 12:16:00.343711	2	32	normal	/home/bird/opdat/B1041/stimuli/MF_1024_17.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 12:34:56.918469	2	33	normal	/home/bird/opdat/B1041/stimuli/S1_1_9.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 12:43:15.161465	2	34	normal	/home/bird/opdat/B1041/stimuli/S2_1024_15.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 20:42:56.803860	2	35	normal	/home/bird/opdat/B1041/stimuli/MF_1_16.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 20:54:47.772750	2	36	normal	/home/bird/opdat/B1041/stimuli/MF_1_13.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-09 21:21:13.527439	2	37	normal	/home/bird/opdat/B1041/stimuli/O2_1_3.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 09:18:27.714323	2	39	normal	/home/bird/opdat/B1041/stimuli/F2_1024_11.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 09:58:11.940043	2	40	normal	/home/bird/opdat/B1041/stimuli/L2_1024_9.wav	R	R	True	1.669462	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 10:18:33.223282	2	41	normal	/home/bird/opdat/B1041/stimuli/OM_1_19.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 10:19:04.848832	2	42	normal	/home/bird/opdat/B1041/stimuli/OM_1_14.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 10:19:19.271610	2	43	normal	/home/bird/opdat/B1041/stimuli/S2_1024_19.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 10:36:32.612495	2	44	normal	/home/bird/opdat/B1041/stimuli/OF_1_19.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 10:48:46.192024	2	45	normal	/home/bird/opdat/B1041/stimuli/OM_1_14.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 10:58:43.662753	2	46	normal	/home/bird/opdat/B1041/stimuli/MF_1_2.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 10:59:01.698379	2	47	normal	/home/bird/opdat/B1041/stimuli/OM_1_20.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 10:59:59.992303	2	48	normal	/home/bird/opdat/B1041/stimuli/F2_1024_17.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 11:17:51.435250	2	49	normal	/home/bird/opdat/B1041/stimuli/MF_1_1.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 11:30:47.439840	2	50	normal	/home/bird/opdat/B1041/stimuli/S2_1024_15.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 11:34:11.199808	2	51	normal	/home/bird/opdat/B1041/stimuli/OM_1_2.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 11:34:27.451000	2	52	normal	/home/bird/opdat/B1041/stimuli/L2_1024_6.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 11:54:38.205794	2	53	normal	/home/bird/opdat/B1041/stimuli/HM_1024_4.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 11:55:19.485545	2	54	normal	/home/bird/opdat/B1041/stimuli/O2_1024_2.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 11:55:32.570998	2	55	normal	/home/bird/opdat/B1041/stimuli/OM_1_20.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 12:07:07.955918	2	56	normal	/home/bird/opdat/B1041/stimuli/L1_1024_4.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 12:50:16.505432	2	57	normal	/home/bird/opdat/B1041/stimuli/F1_1_10.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 12:54:40.887034	2	58	normal	/home/bird/opdat/B1041/stimuli/OF_1_19.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 16:03:22.432428	2	59	normal	/home/bird/opdat/B1041/stimuli/OF_1_19.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 20:59:39.693019	2	60	normal	/home/bird/opdat/B1041/stimuli/MF_1_10.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-10 21:03:09.616883	2	61	normal	/home/bird/opdat/B1041/stimuli/F1_1024_9.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-11 09:31:12.904188	2	63	normal	/home/bird/opdat/B1041/stimuli/O1_1_6.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-11 09:33:01.917954	2	64	normal	/home/bird/opdat/B1041/stimuli/O2_1_9.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-11 09:38:11.967186	2	65	normal	/home/bird/opdat/B1041/stimuli/HM_1024_11.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-11 09:38:29.640544	2	66	normal	/home/bird/opdat/B1041/stimuli/F2_1_13.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-11 09:41:01.382850	2	67	normal	/home/bird/opdat/B1041/stimuli/HM_1_8.wav	L	R	False	3.2958300000000005	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-11 10:02:34.213783	2	68	normal	/home/bird/opdat/B1041/stimuli/OF_1024_14.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-11 10:02:48.365728	2	69	normal	/home/bird/opdat/B1041/stimuli/L2_1_1.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-11 10:05:28.313869	2	70	normal	/home/bird/opdat/B1041/stimuli/OM_1_20.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-11 10:05:42.479282	2	71	normal	/home/bird/opdat/B1041/stimuli/OM_1_19.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-11 10:19:04.131370	2	72	normal	/home/bird/opdat/B1041/stimuli/F1_1024_7.wav	R	R	True	4.995126	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
2018-06-11 10:21:25.361610	2	73	normal	/home/bird/opdat/B1041/stimuli/F2_1024_16.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180601132324.csv
